distance,velocity,angle,rcs,label
518,51.800000000000004,850,200.12024,0
517,51.7,850,155.12111,0
517,51.7,850,135.58342,0
518,51.800000000000004,850,126.22994,0
528,52.800000000000004,729,472.69177,2
518,51.800000000000004,850,110.89117,0
528,52.800000000000004,730,364.87045,2
517,51.7,850,129.63098,0
528,52.800000000000004,732,257.70926,2
517,51.7,850,159.42522,0
528,52.800000000000004,731,517.9287,2
527,52.7,693,557.9431,2
517,51.7,850,262.07254,0
527,52.7,732,180.54747,2
517,51.7,850,142.96877,0
527,52.7,732,161.73225,2
517,51.7,850,148.55939,0
526,52.6,732,463.55652,2
517,51.7,850,113.862114,0
526,52.6,732,291.0687,2
517,51.7,850,116.674805,0
526,52.6,733,351.895,2
517,51.7,850,123.670654,0
526,52.6,733,130.83904,2
517,51.7,850,141.59753,0
527,52.7,733,377.93652,2
517,51.7,850,107.79303,0
526,52.6,733,647.87506,2
517,51.7,850,120.57427,0
526,52.6,733,646.66986,2
517,51.7,850,124.78285,0
526,52.6,733,258.3302,2
517,51.7,850,165.03473,0
526,52.6,733,689.5826,2
517,51.7,850,138.95355,0
526,52.6,732,397.44324,2
517,51.7,850,153.62227,0
526,52.6,732,531.46515,2
517,51.7,850,150.2596,0
526,52.6,732,402.83258,2
517,51.7,850,190.06569,0
527,52.7,732,535.35815,2
517,51.7,850,130.76923,0
527,52.7,732,329.41052,2
517,51.7,850,118.65823,0
527,52.7,732,505.04822,2
517,51.7,850,151.15294,0
527,52.7,731,168.70311,2
517,51.7,850,189.7771,0
527,52.7,731,262.13058,2
517,51.7,850,130.54631,0
527,52.7,731,279.8932,2
517,51.7,850,158.72816,0
527,52.7,731,357.08408,2
527,52.7,693,309.33337,2
517,51.7,850,189.39517,0
527,52.7,730,513.1868,2
527,52.7,693,550.32745,2
517,51.7,850,138.0792,0
527,52.7,730,528.5472,2
527,52.7,693,589.99524,2
517,51.7,850,140.27983,0
527,52.7,730,184.8221,2
517,51.7,850,175.02226,0
527,52.7,730,486.00793,2
517,51.7,850,116.13714,0
527,52.7,730,293.49646,2
517,51.7,850,136.88824,0
528,52.800000000000004,729,406.69263,2
517,51.7,850,167.64305,0
528,52.800000000000004,729,598.4009,2
517,51.7,850,133.3365,0
528,52.800000000000004,730,642.53015,2
517,51.7,850,191.77472,0
528,52.800000000000004,729,270.2716,2
517,51.7,850,141.99979,0
528,52.800000000000004,729,197.11794,2
517,51.7,850,138.55125,0
527,52.7,729,366.88782,2
517,51.7,850,123.73976,0
527,52.7,729,319.4913,2
517,51.7,850,154.66049,0
527,52.7,729,354.5823,2
527,52.7,693,440.07007,2
517,51.7,850,131.63406,0
528,52.800000000000004,729,269.319,2
518,51.800000000000004,850,119.842964,0
528,52.800000000000004,729,385.80286,2
527,52.7,693,323.58597,2
517,51.7,850,114.94303,0
528,52.800000000000004,729,472.4553,2
527,52.7,693,582.7688,2
518,51.800000000000004,850,120.160194,0
527,52.7,729,757.2315,2
528,52.800000000000004,693,614.65063,2
517,51.7,850,140.14214,0
528,52.800000000000004,729,193.2525,2
528,52.800000000000004,693,259.82455,2
517,51.7,850,142.90616,0
527,52.7,729,214.67397,2
527,52.7,693,243.93536,2
517,51.7,850,147.90666,0
527,52.7,729,193.2278,2
527,52.7,693,267.52298,2
759,75.9,70,136.9992,2
517,51.7,850,367.83707,0
528,52.800000000000004,729,250.96454,2
527,52.7,693,408.3303,2
748,74.8,93,171.13963,2
518,51.800000000000004,850,245.79066,0
527,52.7,729,232.51408,2
714,71.4,115,142.99588,2
517,51.7,850,256.5721,0
528,52.800000000000004,729,436.0002,2
697,69.7,129,145.76263,2
518,51.800000000000004,850,325.26794,0
527,52.7,729,316.80145,2
682,68.2,142,146.9908,2
518,51.800000000000004,850,140.701,0
527,52.7,729,416.6702,2
668,66.8,158,137.14223,2
517,51.7,850,155.11311,0
528,52.800000000000004,729,524.73425,2
683,68.3,163,150.60449,2
528,52.800000000000004,693,552.8212,2
517,51.7,850,168.03558,0
528,52.800000000000004,729,169.88202,2
720,72.0,176,132.60631,2
528,52.800000000000004,693,273.20227,2
517,51.7,850,161.7735,0
527,52.7,729,438.51706,2
759,75.9,179,134.28038,2
527,52.7,693,461.28717,2
517,51.7,850,156.19739,0
527,52.7,729,210.21082,2
743,74.3,190,135.22229,2
517,51.7,850,172.3716,0
528,52.800000000000004,729,487.17297,2
715,71.5,212,169.04141,2
527,52.7,693,298.44238,2
517,51.7,850,155.4148,0
528,52.800000000000004,729,454.21414,2
694,69.4,227,126.68194,2
517,51.7,850,122.325424,0
527,52.7,730,646.88513,2
682,68.2,240,123.59781,2
517,51.7,850,129.56006,0
527,52.7,730,737.45593,2
671,67.10000000000001,256,120.450806,2
517,51.7,850,129.41483,0
528,52.800000000000004,729,652.50055,2
660,66.0,264,145.06279,2
527,52.7,693,789.24243,2
517,51.7,850,140.83919,0
527,52.7,730,403.3699,2
649,64.9,286,132.42963,2
527,52.7,693,407.37122,2
517,51.7,850,278.9294,0
527,52.7,729,780.65894,2
641,64.10000000000001,323,135.58525,2
527,52.7,693,840.34814,2
516,51.6,850,160.24974,0
527,52.7,729,244.66821,2
633,63.300000000000004,360,128.88737,2
516,51.6,849,123.23406,0
528,52.800000000000004,729,336.4187,2
627,62.7,396,204.29279,2
517,51.7,850,197.816,0
528,52.800000000000004,729,362.52167,2
620,62.0,429,215.23563,2
517,51.7,850,210.92549,0
617,61.7,461,208.28705,2
517,51.7,850,168.27596,0
612,61.2,490,163.5523,2
517,51.7,850,237.24896,0
609,60.900000000000006,516,158.76965,2
518,51.800000000000004,850,143.98209,0
604,60.400000000000006,540,161.62372,2
517,51.7,850,138.87094,0
601,60.1,564,169.72675,2
518,51.800000000000004,850,136.22713,0
596,59.6,588,142.84532,2
518,51.800000000000004,849,213.42926,0
596,59.6,608,135.55263,2
518,51.800000000000004,849,219.17033,0
592,59.2,631,147.36719,2
519,51.900000000000006,850,152.09137,0
593,59.300000000000004,650,138.1437,2
588,58.800000000000004,667,128.78217,2
582,58.2,683,111.21685,2
581,58.1,699,164.56857,2
582,58.2,712,120.63492,2
578,57.800000000000004,725,122.02764,2
580,58.0,735,110.42948,2
575,57.5,745,135.1723,2
575,57.5,752,124.54849,2
573,57.300000000000004,760,146.5628,2
572,57.2,766,157.21938,2
572,57.2,772,120.101074,2
572,57.2,776,142.60008,2
570,57.0,778,178.42671,2
569,56.900000000000006,779,154.89345,2
568,56.800000000000004,782,136.14645,2
527,52.7,692,235.33548,2
566,56.6,783,203.55771,2
527,52.7,693,285.38824,2
566,56.6,785,168.7431,2
527,52.7,693,566.45905,2
564,56.400000000000006,786,201.55557,2
528,52.800000000000004,693,305.7633,2
563,56.300000000000004,787,202.27145,2
528,52.800000000000004,693,196.50726,2
563,56.300000000000004,787,196.49704,2
528,52.800000000000004,693,447.84656,2
562,56.2,787,277.88998,2
562,56.2,786,344.83463,2
561,56.1,785,293.04385,2
562,56.2,780,173.67667,2
561,56.1,777,378.8605,2
561,56.1,773,220.24266,2
526,52.6,692,216.24066,2
560,56.0,768,147.59625,2
559,55.900000000000006,764,684.0338,2
558,55.800000000000004,759,509.8355,2
557,55.7,755,291.50406,2
518,51.800000000000004,849,180.30829,0
556,55.6,751,466.92758,2
519,51.900000000000006,849,170.42332,0
556,55.6,746,349.36334,2
518,51.800000000000004,850,162.63881,0
555,55.5,741,517.686,2
517,51.7,850,138.87602,0
556,55.6,736,614.7064,2
518,51.800000000000004,850,144.54866,0
555,55.5,729,403.19644,2
518,51.800000000000004,850,135.12955,0
554,55.400000000000006,724,606.30054,2
518,51.800000000000004,850,154.95535,0
554,55.400000000000006,718,178.37456,2
518,51.800000000000004,850,203.94211,0
552,55.2,713,231.20563,2
518,51.800000000000004,850,437.48947,0
553,55.300000000000004,707,194.03511,2
518,51.800000000000004,850,370.97427,0
552,55.2,701,188.4413,2
518,51.800000000000004,850,855.3551,0
551,55.1,696,203.8463,2
518,51.800000000000004,850,206.3941,0
550,55.0,690,381.42886,2
518,51.800000000000004,850,234.1757,0
550,55.0,685,1014.4097,2
518,51.800000000000004,850,156.49014,0
551,55.1,680,193.88821,2
518,51.800000000000004,850,141.3005,0
549,54.900000000000006,675,533.20874,2
517,51.7,850,342.10196,0
549,54.900000000000006,670,199.02292,2
517,51.7,850,212.96313,0
548,54.800000000000004,666,265.3886,2
517,51.7,850,126.39289,0
548,54.800000000000004,662,443.06082,2
517,51.7,850,138.00407,0
547,54.7,657,403.28748,2
517,51.7,850,154.26816,0
527,52.7,726,484.56558,2
548,54.800000000000004,653,300.64874,2
517,51.7,850,124.459435,0
526,52.6,723,442.10925,2
547,54.7,649,553.7918,2
517,51.7,850,138.43062,0
526,52.6,722,372.73428,2
547,54.7,647,476.0409,2
517,51.7,850,189.22884,0
527,52.7,728,352.86694,2
547,54.7,645,315.5608,2
517,51.7,850,136.68779,0
527,52.7,732,377.17245,2
547,54.7,642,441.253,2
517,51.7,850,135.85452,0
527,52.7,734,307.3308,2
546,54.6,641,192.46909,2
517,51.7,850,165.23473,0
527,52.7,735,191.81555,2
546,54.6,640,501.83713,2
517,51.7,850,117.36148,0
528,52.800000000000004,736,405.0933,2
546,54.6,640,250.49973,2
517,51.7,850,149.58844,0
528,52.800000000000004,740,274.20276,2
528,52.800000000000004,693,369.91058,2
545,54.5,640,322.76633,2
518,51.800000000000004,850,122.523964,0
528,52.800000000000004,739,163.0305,2
527,52.7,693,333.91107,2
545,54.5,641,242.60617,2
518,51.800000000000004,850,132.43869,0
528,52.800000000000004,741,503.95453,2
527,52.7,693,461.2074,2
514,51.400000000000006,596,274.39,2
545,54.5,641,218.1465,2
518,51.800000000000004,850,185.66267,0
528,52.800000000000004,742,270.14236,2
527,52.7,693,181.2251,2
545,54.5,641,231.70564,2
518,51.800000000000004,850,126.21481,0
529,52.900000000000006,742,325.21616,2
527,52.7,692,284.9223,2
544,54.400000000000006,642,370.92517,2
517,51.7,850,145.15698,0
529,52.900000000000006,743,516.84094,2
544,54.400000000000006,644,367.28027,2
517,51.7,850,128.16919,0
528,52.800000000000004,745,563.11005,2
526,52.6,693,508.2546,2
543,54.300000000000004,646,253.52843,2
518,51.800000000000004,850,170.92505,0
528,52.800000000000004,747,714.7956,2
517,51.7,850,123.86244,0
529,52.900000000000006,749,410.00842,2
518,51.800000000000004,850,139.25363,0
528,52.800000000000004,751,551.63104,2
544,54.400000000000006,652,340.6431,2
517,51.7,850,124.578094,0
529,52.900000000000006,753,441.36005,2
542,54.2,654,316.31284,2
517,51.7,850,123.346924,0
542,54.2,657,306.85294,2
517,51.7,850,115.57091,0
542,54.2,660,427.16092,2
518,51.800000000000004,850,175.6959,0
542,54.2,664,242.94827,2
518,51.800000000000004,850,138.96558,0
541,54.1,667,662.24884,2
518,51.800000000000004,850,128.66486,0
541,54.1,670,310.73993,2
517,51.7,850,147.8634,0
541,54.1,674,376.51517,2
528,52.800000000000004,761,431.7494,2
517,51.7,850,144.13303,0
542,54.2,678,520.2521,2
518,51.800000000000004,850,181.7036,0
541,54.1,682,716.51996,2
517,51.7,850,133.74596,0
541,54.1,685,526.7538,2
517,51.7,850,144.23676,0
541,54.1,690,513.60425,2
518,51.800000000000004,850,129.80077,0
541,54.1,694,456.98206,2
518,51.800000000000004,850,132.72667,0
541,54.1,697,783.8102,2
518,51.800000000000004,850,143.32697,0
541,54.1,701,434.51953,2
517,51.7,850,144.18279,0
541,54.1,707,848.22345,2
518,51.800000000000004,850,168.22957,0
541,54.1,710,596.34,2
518,51.800000000000004,850,171.08148,0
540,54.0,714,461.96576,2
517,51.7,850,173.45062,0
541,54.1,719,497.41418,2
518,51.800000000000004,850,142.46745,0
541,54.1,722,456.79382,2
518,51.800000000000004,850,159.41014,0
541,54.1,726,562.1703,2
518,51.800000000000004,850,128.52666,0
540,54.0,729,223.23085,2
518,51.800000000000004,850,106.43181,0
541,54.1,732,509.40912,2
518,51.800000000000004,850,160.55716,0
541,54.1,734,463.11707,2
518,51.800000000000004,850,203.01357,0
542,54.2,740,550.36676,2
518,51.800000000000004,850,125.492714,0
540,54.0,743,683.7655,2
518,51.800000000000004,850,120.36084,0
540,54.0,746,598.74817,2
526,52.6,692,257.6738,2
518,51.800000000000004,850,147.48233,0
540,54.0,748,212.8729,2
527,52.7,693,264.31033,2
517,51.7,850,125.4216,0
540,54.0,750,418.25864,2
527,52.7,693,360.6648,2
518,51.800000000000004,850,131.14326,0
540,54.0,752,250.3681,2
527,52.7,694,799.585,2
517,51.7,849,135.24759,0
540,54.0,754,506.03723,2
527,52.7,693,547.08484,2
518,51.800000000000004,850,171.91551,0
539,53.900000000000006,756,525.95825,2
528,52.800000000000004,693,277.7615,2
518,51.800000000000004,850,173.71446,0
539,53.900000000000006,757,682.9658,2
527,52.7,693,690.3806,2
518,51.800000000000004,850,164.75816,0
539,53.900000000000006,759,750.6316,2
527,52.7,694,293.17963,2
518,51.800000000000004,850,131.70346,0
540,54.0,759,424.1201,2
518,51.800000000000004,850,118.52846,0
539,53.900000000000006,759,663.18555,2
527,52.7,693,610.2987,2
518,51.800000000000004,850,207.10345,0
539,53.900000000000006,759,376.17,2
528,52.800000000000004,694,530.26636,2
518,51.800000000000004,850,112.219795,0
539,53.900000000000006,759,567.709,2
527,52.7,693,212.85164,2
518,51.800000000000004,850,114.93211,0
539,53.900000000000006,758,966.11523,2
528,52.800000000000004,693,428.65665,2
518,51.800000000000004,850,129.70363,0
539,53.900000000000006,757,781.46954,2
527,52.7,693,586.5737,2
518,51.800000000000004,850,153.32704,0
539,53.900000000000006,756,480.6635,2
527,52.7,693,223.64865,2
518,51.800000000000004,850,116.27774,0
538,53.800000000000004,756,667.38574,2
527,52.7,693,293.80106,2
517,51.7,850,170.29666,0
538,53.800000000000004,754,334.33655,2
527,52.7,693,240.78802,2
523,52.300000000000004,717,396.4669,2
517,51.7,850,118.8934,0
537,53.7,754,517.03784,2
527,52.7,693,686.3699,2
523,52.300000000000004,716,544.0307,2
518,51.800000000000004,850,156.36719,0
538,53.800000000000004,752,514.25616,2
527,52.7,693,308.05905,2
518,51.800000000000004,850,187.11603,0
538,53.800000000000004,750,268.32742,2
527,52.7,693,255.90671,2
518,51.800000000000004,850,128.55347,0
537,53.7,746,539.3892,2
527,52.7,694,839.7727,2
518,51.800000000000004,850,121.48466,0
537,53.7,744,651.7445,2
527,52.7,693,407.2114,2
517,51.7,850,164.799,0
538,53.800000000000004,742,808.0221,2
527,52.7,692,482.1296,2
517,51.7,850,125.021324,0
538,53.800000000000004,739,266.29736,2
526,52.6,691,560.93085,2
518,51.800000000000004,850,148.22087,0
537,53.7,736,913.0314,2
526,52.6,691,347.89352,2
518,51.800000000000004,850,179.3246,0
538,53.800000000000004,734,424.95813,2
518,51.800000000000004,850,114.63197,0
537,53.7,728,724.42865,2
518,51.800000000000004,850,119.126625,0
537,53.7,726,669.5295,2
517,51.7,850,151.72458,0
536,53.6,724,650.2766,2
518,51.800000000000004,850,258.3594,0
537,53.7,721,789.941,2
518,51.800000000000004,850,168.65634,0
537,53.7,717,631.4476,2
518,51.800000000000004,850,146.59267,0
536,53.6,714,847.9855,2
518,51.800000000000004,850,178.9112,0
536,53.6,711,440.64444,2
518,51.800000000000004,850,157.373,0
536,53.6,708,444.1942,2
518,51.800000000000004,850,268.37256,0
536,53.6,704,1008.0128,2
517,51.7,850,211.57303,0
535,53.5,702,728.05054,2
517,51.7,850,217.8896,0
535,53.5,698,661.0343,2
517,51.7,850,119.95871,0
536,53.6,696,525.5154,2
517,51.7,850,134.8963,0
536,53.6,694,540.33417,2
517,51.7,850,196.26254,0
536,53.6,691,622.9222,2
517,51.7,850,127.68304,0
536,53.6,688,480.00455,2
518,51.800000000000004,850,143.62764,0
535,53.5,686,266.08163,2
517,51.7,850,155.66454,0
534,53.400000000000006,685,458.57388,2
518,51.800000000000004,850,120.82612,0
533,53.300000000000004,682,318.77316,2
518,51.800000000000004,850,121.040665,0
534,53.400000000000006,682,699.18677,2
517,51.7,850,124.92404,0
534,53.400000000000006,681,785.9272,2
518,51.800000000000004,850,140.44318,0
534,53.400000000000006,680,710.912,2
517,51.7,850,195.2268,0
534,53.400000000000006,680,790.39526,2
517,51.7,850,119.567276,0
534,53.400000000000006,679,698.447,2
517,51.7,850,143.67334,0
533,53.300000000000004,680,664.43274,2
533,53.300000000000004,681,456.99435,2
533,53.300000000000004,681,504.259,2
533,53.300000000000004,682,361.9359,2
533,53.300000000000004,682,520.9232,2
517,51.7,850,133.68768,0
533,53.300000000000004,682,307.8544,2
517,51.7,850,124.2473,0
533,53.300000000000004,683,426.64856,2
518,51.800000000000004,850,137.13434,0
533,53.300000000000004,684,730.61896,2
518,51.800000000000004,850,123.21158,0
534,53.400000000000006,686,826.8672,2
517,51.7,850,139.48376,0
533,53.300000000000004,687,763.5481,2
517,51.7,850,119.57335,0
533,53.300000000000004,688,771.5946,2
517,51.7,850,133.60757,0
533,53.300000000000004,689,174.63863,2
517,51.7,850,135.7286,0
534,53.400000000000006,691,541.5323,2
517,51.7,850,186.33536,0
533,53.300000000000004,694,948.95966,2
517,51.7,850,153.1691,0
534,53.400000000000006,696,357.60538,2
518,51.800000000000004,850,151.19612,0
533,53.300000000000004,698,1048.6449,2
517,51.7,850,126.20767,0
533,53.300000000000004,700,711.86884,2
517,51.7,850,138.69409,0
533,53.300000000000004,702,831.3022,2
518,51.800000000000004,850,116.622505,0
533,53.300000000000004,704,1258.7919,2
517,51.7,850,151.18323,0
533,53.300000000000004,707,1177.1343,2
517,51.7,850,161.65909,0
533,53.300000000000004,709,827.2768,2
517,51.7,850,158.08282,0
532,53.2,711,531.30853,2
517,51.7,850,170.4276,0
533,53.300000000000004,714,664.1492,2
517,51.7,850,127.21261,0
534,53.400000000000006,716,1131.7323,2
517,51.7,850,141.22449,0
533,53.300000000000004,718,925.8892,2
517,51.7,850,118.64072,0
533,53.300000000000004,719,928.64185,2
517,51.7,850,131.02165,0
534,53.400000000000006,722,1065.8494,2
517,51.7,850,122.79252,0
533,53.300000000000004,724,633.0281,2
517,51.7,850,127.699326,0
527,52.7,690,385.7627,2
532,53.2,727,849.10913,2
517,51.7,850,127.0685,0
527,52.7,691,430.2689,2
533,53.300000000000004,730,909.022,2
517,51.7,850,125.71847,0
527,52.7,692,780.5412,2
533,53.300000000000004,732,1181.1691,2
518,51.800000000000004,850,109.25784,0
527,52.7,693,566.0951,2
532,53.2,734,998.0511,2
518,51.800000000000004,850,120.68929,0
528,52.800000000000004,693,891.4267,2
533,53.300000000000004,736,612.9831,2
518,51.800000000000004,850,122.21341,0
528,52.800000000000004,694,652.12555,2
533,53.300000000000004,738,680.0746,2
517,51.7,850,152.69012,0
528,52.800000000000004,694,751.5611,2
533,53.300000000000004,740,510.74875,2
517,51.7,850,149.81512,0
528,52.800000000000004,693,783.2131,2
533,53.300000000000004,743,952.7147,2
517,51.7,850,138.3967,0
528,52.800000000000004,694,1118.8322,2
532,53.2,744,979.1187,2
517,51.7,850,143.41933,0
528,52.800000000000004,693,1073.6658,2
532,53.2,745,928.0013,2
518,51.800000000000004,850,168.76312,0
528,52.800000000000004,693,932.5751,2
533,53.300000000000004,746,688.9273,2
517,51.7,850,206.88185,0
528,52.800000000000004,694,711.6597,2
532,53.2,747,636.71027,2
518,51.800000000000004,850,134.55301,0
528,52.800000000000004,694,527.24164,2
532,53.2,748,532.2495,2
518,51.800000000000004,850,120.723495,0
528,52.800000000000004,693,381.13647,2
532,53.2,748,225.12968,2
518,51.800000000000004,850,111.41427,0
528,52.800000000000004,694,277.46964,2
532,53.2,749,353.1178,2
518,51.800000000000004,850,109.67391,0
527,52.7,694,309.64713,2
532,53.2,749,275.59555,2
518,51.800000000000004,850,210.22255,0
528,52.800000000000004,693,239.00719,2
532,53.2,751,583.32916,2
518,51.800000000000004,850,132.25201,0
528,52.800000000000004,694,347.19205,2
532,53.2,752,428.64258,2
517,51.7,850,150.37627,0
528,52.800000000000004,693,274.40234,2
532,53.2,752,279.74826,2
517,51.7,850,146.71251,0
528,52.800000000000004,694,507.0688,2
532,53.2,751,249.92377,2
518,51.800000000000004,850,110.78181,0
528,52.800000000000004,694,459.27267,2
532,53.2,751,306.83786,2
517,51.7,850,148.58737,0
528,52.800000000000004,694,366.7196,2
532,53.2,751,516.0518,2
518,51.800000000000004,850,131.76807,0
528,52.800000000000004,693,442.18524,2
531,53.1,751,495.69754,2
517,51.7,850,114.250786,0
528,52.800000000000004,693,332.30347,2
532,53.2,751,647.77814,2
518,51.800000000000004,850,147.2059,0
528,52.800000000000004,694,312.01556,2
531,53.1,751,402.3494,2
518,51.800000000000004,850,116.61332,0
528,52.800000000000004,693,320.7274,2
531,53.1,751,317.0527,2
518,51.800000000000004,850,122.87196,0
528,52.800000000000004,694,239.03912,2
531,53.1,750,244.49104,2
517,51.7,850,126.81805,0
528,52.800000000000004,694,165.12653,2
531,53.1,750,421.5233,2
518,51.800000000000004,850,120.231415,0
528,52.800000000000004,694,309.27914,2
531,53.1,749,496.5943,2
517,51.7,850,158.99272,0
528,52.800000000000004,694,485.0881,2
531,53.1,748,578.4022,2
518,51.800000000000004,850,182.79904,0
528,52.800000000000004,693,437.1864,2
531,53.1,747,461.14713,2
517,51.7,850,225.7291,0
528,52.800000000000004,694,426.57788,2
531,53.1,746,503.82855,2
517,51.7,850,128.32733,0
528,52.800000000000004,694,392.4758,2
531,53.1,746,513.3711,2
517,51.7,850,130.81918,0
528,52.800000000000004,694,470.44498,2
531,53.1,745,321.61707,2
517,51.7,850,127.66976,0
528,52.800000000000004,694,368.84622,2
531,53.1,745,459.07352,2
518,51.800000000000004,850,117.83561,0
528,52.800000000000004,693,414.4073,2
532,53.2,744,600.61633,2
518,51.800000000000004,850,142.61806,0
528,52.800000000000004,694,443.95496,2
531,53.1,744,747.6568,2
517,51.7,850,128.13217,0
527,52.7,693,522.98706,2
532,53.2,743,739.03,2
517,51.7,850,122.88094,0
528,52.800000000000004,693,590.33435,2
532,53.2,743,481.5097,2
518,51.800000000000004,850,140.71083,0
528,52.800000000000004,693,502.3264,2
532,53.2,742,664.4367,2
517,51.7,849,140.30925,0
532,53.2,741,699.7107,2
517,51.7,850,104.21935,0
527,52.7,693,299.5589,2
531,53.1,741,530.6963,2
517,51.7,850,164.39088,0
527,52.7,693,305.71744,2
532,53.2,740,833.17883,2
517,51.7,850,156.0633,0
528,52.800000000000004,693,518.55444,2
531,53.1,740,606.97437,2
518,51.800000000000004,850,118.407906,0
528,52.800000000000004,693,523.50604,2
532,53.2,739,619.41846,2
517,51.7,850,135.75883,0
528,52.800000000000004,693,525.37335,2
531,53.1,739,346.6027,2
518,51.800000000000004,850,135.11493,0
527,52.7,693,328.33688,2
531,53.1,738,354.401,2
517,51.7,850,126.98298,0
528,52.800000000000004,693,305.51007,2
531,53.1,738,504.634,2
517,51.7,850,121.55725,0
527,52.7,693,424.6226,2
531,53.1,738,374.96924,2
518,51.800000000000004,850,123.74634,0
528,52.800000000000004,693,346.2043,2
531,53.1,738,303.658,2
517,51.7,850,157.65154,0
527,52.7,693,390.68323,2
530,53.0,738,260.73053,2
517,51.7,850,137.24208,0
527,52.7,693,339.25952,2
530,53.0,738,153.15456,2
517,51.7,850,118.19092,0
527,52.7,693,264.17786,2
530,53.0,737,580.1771,2
517,51.7,850,145.22807,0
528,52.800000000000004,693,333.88596,2
530,53.0,738,504.6797,2
518,51.800000000000004,850,168.61388,0
530,53.0,738,461.8579,2
517,51.7,850,127.3935,0
529,52.900000000000006,737,417.9424,2
517,51.7,850,149.90802,0
530,53.0,738,202.53557,2
517,51.7,850,146.78833,0
527,52.7,693,298.9411,2
530,53.0,738,293.76892,2
517,51.7,850,120.25497,0
527,52.7,693,293.09628,2
530,53.0,737,169.80353,2
517,51.7,850,147.96452,0
530,53.0,737,248.06361,2
518,51.800000000000004,850,127.41684,0
530,53.0,738,632.7029,2
517,51.7,850,171.84622,0
529,52.900000000000006,738,243.88905,2
517,51.7,850,136.2039,0
529,52.900000000000006,737,264.82086,2
518,51.800000000000004,850,108.806465,0
527,52.7,693,214.67697,2
530,53.0,738,193.98506,2
517,51.7,850,127.01507,0
517,51.7,850,149.01796,0
528,52.800000000000004,693,335.43872,2
529,52.900000000000006,738,744.8372,2
517,51.7,850,138.93932,0
527,52.7,693,407.61832,2
528,52.800000000000004,738,941.68823,2
517,51.7,850,150.81207,0
527,52.7,693,549.56836,2
530,53.0,738,954.78503,2
517,51.7,850,189.70897,0
528,52.800000000000004,737,658.43304,2
518,51.800000000000004,850,123.33393,0
528,52.800000000000004,737,327.82373,2
517,51.7,850,118.458374,0
528,52.800000000000004,738,343.42325,2
517,51.7,850,128.69437,0
528,52.800000000000004,738,221.28651,2
517,51.7,850,133.97127,0
528,52.800000000000004,693,201.57127,2
528,52.800000000000004,738,394.89304,2
517,51.7,850,118.06166,0
528,52.800000000000004,738,578.64954,2
517,51.7,850,218.3316,0
527,52.7,693,272.59644,2
528,52.800000000000004,738,540.10034,2
518,51.800000000000004,850,109.66473,0
528,52.800000000000004,738,472.9912,2
517,51.7,850,110.409706,0
535,53.5,678,278.07614,2
517,51.7,850,129.55269,0
535,53.5,678,685.3762,2
517,51.7,850,136.16063,0
535,53.5,678,398.12167,2
517,51.7,849,154.61523,0
535,53.5,678,454.45697,2
517,51.7,850,133.33249,0
535,53.5,678,148.69212,2
535,53.5,678,171.60085,2
517,51.7,850,139.68889,0
535,53.5,678,417.02658,2
517,51.7,850,141.87242,0
535,53.5,678,472.5083,2
517,51.7,850,161.23026,0
535,53.5,678,502.26355,2
518,51.800000000000004,850,146.90106,0
535,53.5,678,553.34625,2
535,53.5,678,437.01733,2
517,51.7,850,173.80191,0
535,53.5,678,359.8132,2
517,51.7,850,176.73447,0
535,53.5,678,678.7859,2
535,53.5,678,295.54993,2
517,51.7,850,145.87006,0
535,53.5,678,375.1876,2
517,51.7,850,134.72514,0
535,53.5,678,518.5278,2
517,51.7,850,151.18185,0
535,53.5,678,236.13812,2
517,51.7,850,146.75429,0
535,53.5,678,162.88301,2
517,51.7,850,147.64653,0
535,53.5,678,221.55843,2
517,51.7,850,142.98553,0
535,53.5,678,975.8454,2
517,51.7,850,179.33469,0
535,53.5,678,425.9852,2
535,53.5,677,534.4615,2
517,51.7,849,137.93375,0
535,53.5,677,487.7615,2
517,51.7,850,121.19111,0
536,53.6,677,522.00854,2
517,51.7,850,128.7573,0
536,53.6,677,507.1466,2
517,51.7,850,143.04172,0
536,53.6,677,350.94855,2
517,51.7,850,163.36914,0
536,53.6,676,168.90007,2
517,51.7,850,146.18503,0
536,53.6,675,117.53251,2
517,51.7,850,132.36772,0
537,53.7,675,472.86008,2
518,51.800000000000004,850,115.053085,0
537,53.7,674,462.41342,2
518,51.800000000000004,850,178.77301,0
522,52.2,725,332.79297,2
537,53.7,674,676.2789,2
517,51.7,849,157.54657,0
538,53.800000000000004,673,582.46606,2
517,51.7,850,155.6218,0
538,53.800000000000004,673,617.579,2
517,51.7,850,144.9669,0
539,53.900000000000006,672,538.4771,2
517,51.7,850,115.88135,0
522,52.2,726,386.62982,2
539,53.900000000000006,671,528.58325,2
518,51.800000000000004,850,116.35863,0
539,53.900000000000006,669,490.18744,2
517,51.7,850,151.21873,0
540,54.0,668,466.15408,2
517,51.7,850,128.15016,0
540,54.0,667,351.55017,2
517,51.7,850,156.1928,0
540,54.0,665,372.38303,2
517,51.7,850,114.97046,0
540,54.0,663,297.863,2
517,51.7,850,216.08064,0
540,54.0,661,373.27277,2
517,51.7,850,120.866974,0
540,54.0,659,462.18765,2
541,54.1,657,340.71512,2
517,51.7,850,134.20677,0
541,54.1,654,396.85486,2
517,51.7,850,143.19293,0
526,52.6,694,527.54565,2
543,54.300000000000004,652,381.32178,2
